picture_id,cluster_id,cluster_rank
28855,13,4
28856,12,1
28856,74,2
28856,63,3
28856,59,4
28858,94,1
28858,103,2
28858,34,3
28858,64,4
28859,107,1
28859,109,2
28859,39,3
28859,28,4
2886,68,1
2886,84,2
2886,87,3
2886,91,4
28860,2,1
28860,107,2
28860,55,3
28860,45,4
28863,38,1
28863,107,2
28863,84,3
28863,8,4
28864,72,1
28864,74,2
28864,30,3
28864,12,4
2887,68,1
2887,84,2
2887,95,3
2887,17,4
2888,68,1
2888,87,2
2888,84,3
2888,95,4
2889,68,1
2889,84,2
2889,73,3
2889,95,4
289,73,1
289,52,2
289,36,3
289,63,4
2890,68,1
2890,95,2
2890,54,3
2890,84,4
28908,103,1
28908,1,2
28908,64,3
28908,107,4
28909,23,1
28909,70,2
28909,50,3
28909,38,4
2891,68,1
2891,95,2
2891,84,3
2891,52,4
28910,84,1
28910,31,2
28910,90,3
28910,59,4
28913,69,1
28913,1,2
28913,84,3
28913,47,4
28914,85,1
28914,36,2
28914,15,3
28914,107,4
28917,5,1
28917,61,2
28917,34,3
28917,50,4
28918,61,1
28918,5,2
28918,91,3
28918,19,4
28919,44,1
28919,61,2
28919,79,3
28919,91,4
2892,87,1
2892,17,2
2892,84,3
2892,68,4
28924,32,1
28924,23,2
28924,71,3
28924,11,4
28925,47,1
28925,94,2
28925,71,3
28925,45,4
28926,94,1
28926,17,2
28926,71,3
28926,11,4
28927,94,1
28927,71,2
28927,11,3
28927,60,4
28928,11,1
28928,89,2
28928,85,3
28928,97,4
28929,8,1
28929,47,2
28929,79,3
28929,2,4
2893,68,1
2893,84,2
2893,73,3
2893,95,4
28930,84,1
28930,8,2
28930,103,3
28930,44,4
28931,84,1
28931,8,2
28931,103,3
28931,47,4
28932,2,1
28932,103,2
28932,15,3
28932,35,4
28933,84,1
28933,47,2
28933,8,3
28933,3,4
28934,103,1
28934,8,2
28934,47,3
28934,104,4
28935,46,1
28935,47,2
28935,53,3
28935,11,4
28936,79,1
28936,11,2
28936,10,3
28936,34,4
28937,52,1
28937,15,2
28937,45,3
28937,19,4
28938,11,1
28938,75,2
28938,60,3
28938,97,4
28939,103,1
28939,79,2
28939,104,3
28939,105,4
2894,18,1
2894,3,2
2894,45,3
2894,70,4
28940,8,1
28940,84,2
28940,43,3
28940,103,4
28941,85,1
28941,55,2
28941,43,3
28941,5,4
28942,75,1
28942,80,2
28942,71,3
28942,104,4
28943,47,1
28943,103,2
28943,104,3
28943,64,4
28944,47,1
28944,8,2
28944,103,3
28944,79,4
2895,18,1
2895,3,2
2895,45,3
2895,9,4
28950,17,1
28950,63,2
28950,61,3
28950,73,4
28952,107,1
28952,69,2
28952,104,3
28952,75,4
28953,48,1
28953,71,2
28953,97,3
28953,107,4
28954,109,1
28954,38,2
28954,107,3
28954,27,4
28955,90,1
28955,65,2
28955,48,3
28955,107,4
2896,91,1
2896,95,2
2896,11,3
2896,68,4
28965,52,1
28965,91,2
28965,97,3
28965,9,4
28966,5,1
28966,43,2
28966,69,3
28966,92,4
28967,52,1
28967,43,2
28967,69,3
28967,5,4
28968,11,1
28968,105,2
28968,60,3
28968,75,4
28969,39,1
28969,72,2
28969,74,3
28969,107,4
28971,108,1
28971,26,2
28971,17,3
28971,39,4
28972,30,1
28972,13,2
28972,99,3
28972,107,4
28973,85,1
28973,99,2
28973,26,3
28973,107,4
28974,71,1
28974,97,2
28974,11,3
28974,75,4
28975,71,1
28975,107,2
28975,11,3
28975,77,4
28977,90,1
28977,107,2
28977,73,3
28977,32,4
28979,52,1
28979,3,2
28979,55,3
28979,45,4
28980,52,1
28980,91,2
28980,104,3
28980,105,4
28981,52,1
28981,11,2
28981,104,3
28981,63,4
28982,11,1
28982,95,2
28982,69,3
28982,103,4
28983,75,1
28983,93,2
28983,71,3
28983,17,4
28984,90,1
28984,8,2
28984,107,3
28984,109,4
28985,9,1
28985,44,2
28985,5,3
28985,3,4
28986,9,1
28986,5,2
28986,91,3
28986,69,4
28987,44,1
28987,91,2
28987,5,3
28987,52,4
28988,44,1
28988,19,2
28988,5,3
28988,91,4
28989,91,1
28989,71,2
28989,44,3
28989,11,4
28990,47,1
28990,11,2
28990,51,3
28990,97,4
28991,94,1
28991,11,2
28991,17,3
28991,71,4
28992,44,1
28992,65,2
28992,104,3
28992,11,4
28993,45,1
28993,47,2
28993,64,3
28993,84,4
28994,19,1
28994,85,2
28994,61,3
28994,66,4
28998,79,1
28998,72,2
28998,39,3
28998,11,4
28999,44,1
28999,91,2
28999,80,3
28999,11,4
290,73,1
290,36,2
290,39,3
290,16,4
2900,8,1
2900,97,2
2900,103,3
2900,69,4
29000,19,1
29000,11,2
29000,104,3
29000,97,4
29001,84,1
29001,75,2
29001,11,3
29001,97,4
29002,75,1
29002,84,2
29002,17,3
29002,97,4
29003,69,1
29003,88,2
29003,11,3
29003,95,4
29004,71,1
29004,69,2
29004,104,3
29004,11,4
29005,11,1
29005,107,2
29005,48,3
29005,9,4
29008,69,1
29008,11,2
29008,107,3
29008,104,4
29009,1,1
29009,55,2
29009,43,3
29009,11,4
29011,52,1
29011,19,2
29011,9,3
29011,95,4
29012,44,1
29012,84,2
29012,68,3
29012,61,4
29014,44,1
29014,5,2
29014,79,3
29014,11,4
29016,43,1
29016,104,2
29016,79,3
29016,69,4
29017,44,1
29017,91,2
29017,65,3
29017,5,4
29018,101,1
29018,47,2
29018,43,3
29018,8,4
29019,101,1
29019,92,2
29019,5,3
29019,94,4
2902,69,1
2902,97,2
2902,11,3
2902,95,4
29020,23,1
29020,83,2
29020,26,3
29020,91,4
29021,1,1
29021,44,2
29021,8,3
29021,104,4
29023,18,1
29023,34,2
29023,58,3
29023,11,4
29024,34,1
29024,98,2
29024,48,3
29024,97,4
29025,101,1
29025,1,2
29025,69,3
29025,61,4
29026,3,1
29026,44,2
29026,95,3
29026,11,4
29028,69,1
29028,5,2
29028,79,3
29028,1,4
2903,69,1
2903,5,2
2903,98,3
2903,95,4
29030,101,1
29030,47,2
29030,73,3
29030,8,4
29034,49,1
29034,5,2
29034,48,3
29034,11,4
29035,79,1
29035,29,2
29035,0,3
29035,70,4
29037,71,1
29037,34,2
29037,51,3
29037,45,4
2904,69,1
2904,97,2
2904,73,3
2904,11,4
29041,52,1
29041,43,2
29041,91,3
29041,69,4
29045,80,1
29045,43,2
29045,91,3
29045,63,4
2905,97,1
2905,104,2
2905,69,3
2905,17,4
29051,19,1
29051,5,2
29051,11,3
29051,55,4
29052,81,1
29052,89,2
29052,48,3
29052,104,4
29054,104,1
29054,97,2
29054,11,3
29054,52,4
29056,91,1
29056,19,2
29056,79,3
29056,2,4
29058,17,1
29058,91,2
29058,11,3
29058,79,4
2906,65,1
2906,104,2
2906,11,3
2906,69,4
29060,71,1
29060,2,2
29060,11,3
29060,47,4
29062,108,1
29062,77,2
29062,11,3
29062,104,4
29063,89,1
29063,93,2
29063,65,3
29063,73,4
29064,109,1
29064,11,2
29064,79,3
29064,71,4
29065,103,1
29065,75,2
29065,52,3
29065,99,4
29066,26,1
29066,65,2
29066,73,3
29066,93,4
29067,56,1
29067,45,2
29067,9,3
29067,47,4
29068,67,1
29068,15,2
29068,72,3
29068,39,4
29069,85,1
29069,90,2
29069,67,3
29069,73,4
29070,45,1
29070,84,2
29070,11,3
29070,34,4
29071,49,1
29071,48,2
29071,75,3
29071,9,4
29073,56,1
29073,45,2
29073,71,3
29073,17,4
29074,45,1
29074,31,2
29074,43,3
29074,11,4
29075,47,1
29075,61,2
29075,77,3
29075,99,4
29076,49,1
29076,48,2
29076,107,3
29076,97,4
2908,43,1
2908,98,2
2908,69,3
2908,1,4
29080,48,1
29080,49,2
29080,75,3
29080,97,4
29081,49,1
29081,58,2
29081,34,3
29081,96,4
29082,26,1
29082,67,2
29082,65,3
29082,14,4
29084,64,1
29084,103,2
29084,53,3
29084,93,4
29085,48,1
29085,49,2
29085,61,3
29085,98,4
29087,52,1
29087,11,2
29087,99,3
29087,15,4
29088,19,1
29088,8,2
29088,52,3
29088,11,4
29089,19,1
29089,11,2
29089,52,3
29089,107,4
2909,89,1
2909,1,2
2909,98,3
2909,64,4
29090,44,1
29090,52,2
29090,11,3
29090,61,4
29092,47,1
29092,61,2
29092,5,3
29092,95,4
29093,61,1
29093,95,2
29093,7,3
29093,100,4
29094,95,1
29094,61,2
29094,7,3
29094,63,4
29095,61,1
29095,95,2
29095,98,3
29095,40,4
29096,105,1
29096,11,2
29096,109,3
29096,91,4
29097,11,1
29097,69,2
29097,72,3
29097,91,4
29098,69,1
29098,9,2
29098,36,3
29098,104,4
29099,42,1
29099,32,2
29099,70,3
29099,96,4
291,52,1
291,73,2
291,36,3
291,85,4
2910,64,1
2910,69,2
2910,103,3
2910,95,4
29100,80,1
29100,5,2
29100,31,3
29100,90,4
29107,59,1
29107,44,2
29107,90,3
29107,5,4
29108,80,1
29108,50,2
29108,74,3
29108,89,4
29109,5,1
29109,104,2
29109,100,3
29109,3,4
2911,19,1
2911,71,2
2911,64,3
2911,104,4
29110,5,1
29110,14,2
29110,104,3
29110,76,4
29111,5,1
29111,59,2
29111,66,3
29111,69,4
29112,69,1
29112,5,2
29112,71,3
29112,92,4
29113,5,1
29113,50,2
29113,36,3
29113,4,4
29114,43,1
29114,1,2
29114,5,3
29114,69,4
29115,5,1
29115,31,2
29115,99,3
29115,82,4
29116,5,1
29116,31,2
29116,66,3
29116,82,4
29117,8,1
29117,5,2
29117,50,3
29117,19,4
29118,91,1
29118,17,2
29118,42,3
29118,11,4
2912,69,1
2912,19,2
2912,95,3
2912,71,4
29120,97,1
29120,73,2
29120,107,3
29120,1,4
29121,53,1
29121,61,2
29121,5,3
29121,104,4
29122,62,1
29122,95,2
29122,32,3
29122,53,4
29123,107,1
29123,11,2
29123,104,3
29123,61,4
29124,71,1
29124,31,2
29124,107,3
29124,11,4
29125,36,1
29125,11,2
29125,90,3
29125,104,4
29127,56,1
29127,1,2
29127,107,3
29127,79,4
2913,43,1
2913,69,2
2913,64,3
2913,1,4
29130,61,1
29130,47,2
29130,107,3
29130,95,4
29131,44,1
29131,36,2
29131,107,3
29131,104,4
29132,97,1
29132,11,2
29132,79,3
29132,90,4
29133,44,1
29133,91,2
29133,11,3
29133,107,4
29134,44,1
29134,69,2
29134,107,3
29134,104,4
29135,11,1
29135,107,2
29135,104,3
29135,44,4
29136,44,1
29136,107,2
29136,91,3
29136,11,4
29137,61,1
29137,107,2
29137,11,3
29137,97,4
29138,8,1
29138,11,2
29138,107,3
29138,75,4
29139,9,1
29139,69,2
29139,97,3
29139,107,4
2914,84,1
2914,75,2
2914,69,3
2914,104,4
29140,92,1
29140,8,2
29140,107,3
29140,97,4
29144,44,1
29144,52,2
29144,91,3
29144,108,4
29145,74,1
29145,39,2
29145,5,3
29145,61,4
29147,10,1
29147,57,2
29147,5,3
29147,61,4
29148,52,1
29148,61,2
29148,91,3
29148,99,4
29149,101,1
29149,92,2
29149,5,3
29149,61,4
2915,1,1
2915,104,2
2915,69,3
2915,95,4
29150,61,1
29150,11,2
29150,47,3
29150,5,4
29151,56,1
29151,76,2
29151,92,3
29151,69,4
2917,106,1
2917,64,2
2917,43,3
2917,95,4
2918,1,1
2918,47,2
2918,43,3
2918,104,4
292,52,1
292,93,2
292,73,3
292,85,4
29203,39,1
29203,34,2
29203,63,3
29203,107,4
29204,107,1
29204,109,2
29204,39,3
29204,28,4
29205,93,1
29205,39,2
29205,99,3
29205,53,4
29207,84,1
29207,8,2
29207,90,3
29207,47,4
29208,109,1
29208,40,2
29208,29,3
29208,30,4
29210,68,1
29210,108,2
29210,107,3
29210,44,4
29211,90,1
29211,17,2
29211,65,3
29211,73,4
29212,44,1
29212,90,2
29212,107,3
29212,84,4
29213,44,1
29213,65,2
29213,90,3
29213,84,4
29214,90,1
29214,108,2
29214,68,3
29214,84,4
29215,108,1
29215,84,2
29215,90,3
29215,107,4
29217,44,1
29217,90,2
29217,84,3
29217,47,4
29218,107,1
29218,90,2
29218,65,3
29218,84,4
29221,5,1
29221,61,2
29221,43,3
29221,79,4
29223,69,1
29223,98,2
29223,11,3
29223,104,4
29226,44,1
29226,5,2
29226,91,3
29226,69,4
29227,44,1
29227,91,2
29227,5,3
29227,11,4
29230,61,1
29230,69,2
29230,5,3
29230,11,4
29231,44,1
29231,5,2
29231,11,3
29231,104,4
29233,44,1
29233,47,2
29233,11,3
29233,61,4
29239,98,1
29239,95,2
29239,87,3
29239,7,4
29241,69,1
29241,98,2
29241,64,3
29241,11,4
29242,80,1
29242,52,2
29242,98,3
29242,5,4
29243,94,1
29243,104,2
29243,71,3
29243,61,4
29244,69,1
29244,11,2
29244,104,3
29244,95,4
29257,5,1
29257,61,2
29257,43,3
29257,1,4
29260,71,1
29260,84,2
29260,104,3
29260,17,4
29265,2,1
29265,72,2
29265,99,3
29265,5,4
29276,22,1
29276,48,2
29276,97,3
29276,107,4
29277,81,1
29277,1,2
29277,107,3
29277,43,4
29278,1,1
29278,107,2
29278,79,3
29278,8,4
29279,26,1
29279,39,2
29279,34,3
29279,37,4
29284,19,1
29284,107,2
29284,11,3
29284,103,4
29286,84,1
29286,6,2
29286,14,3
29286,90,4
29288,84,1
29288,59,2
29288,107,3
29288,45,4
29290,94,1
29290,107,2
29290,45,3
29290,55,4
29293,61,1
29293,64,2
29293,5,3
29293,45,4
293,62,1
293,16,2
293,78,3
293,73,4
29307,61,1
29307,35,2
29307,15,3
29307,10,4
29308,61,1
29308,15,2
29308,12,3
29308,67,4
29309,61,1
29309,20,2
29309,52,3
29309,84,4
29310,61,1
29310,80,2
29310,29,3
29310,107,4
29311,61,1
29311,95,2
29311,98,3
29311,7,4
29313,104,1
29313,59,2
29313,61,3
29313,47,4
29314,58,1
29314,34,2
29314,107,3
29314,36,4
29315,2,1
29315,99,2
29315,15,3
29315,107,4
29316,99,1
29316,34,2
29316,39,3
29316,26,4
29317,83,1
29317,39,2
29317,35,3
29317,30,4
29318,27,1
29318,30,2
29318,35,3
29318,38,4
29321,12,1
29321,2,2
29321,73,3
29321,107,4
29322,12,1
29322,2,2
29322,107,3
29322,72,4
29323,107,1
29323,68,2
29323,63,3
29323,72,4
29324,12,1
29324,107,2
29324,57,3
29324,50,4
29328,12,1
29328,70,2
29328,63,3
29328,107,4
29330,107,1
29330,12,2
29330,1,3
29330,97,4
29340,104,1
29340,107,2
29340,95,3
29340,61,4
29342,92,1
29342,19,2
29342,69,3
29342,5,4
29343,61,1
29343,7,2
29343,107,3
29343,80,4
29344,44,1
29344,11,2
29344,61,3
29344,69,4
29345,104,1
29345,11,2
29345,45,3
29345,61,4
29350,39,1
29350,107,2
29350,87,3
29350,84,4
29352,107,1
29352,12,2
29352,72,3
29352,52,4
29354,74,1
29354,2,2
29354,107,3
29354,70,4
29355,2,1
29355,107,2
29355,61,3
29355,72,4
29357,12,1
29357,61,2
29357,2,3
29357,107,4
29358,37,1
29358,10,2
29358,57,3
29358,107,4
29359,12,1
29359,107,2
29359,90,3
29359,61,4
29360,106,1
29360,45,2
29360,57,3
29360,64,4
29361,106,1
29361,48,2
29361,81,3
29361,45,4
29362,107,1
29362,16,2
29362,0,3
29362,39,4
29363,12,1
29363,107,2
29363,50,3
29363,72,4
29365,12,1
29365,107,2
29365,72,3
29365,2,4
29366,108,1
29366,12,2
29366,107,3
29366,79,4
29367,107,1
29367,48,2
29367,90,3
29367,17,4
29368,39,1
29368,63,2
29368,59,3
29368,107,4
29388,59,1
29388,108,2
29388,95,3
29388,98,4
29395,5,1
29395,61,2
29395,89,3
29395,94,4
294,62,1
294,73,2
294,78,3
294,6,4
29411,12,1
29411,107,2
29411,14,3
29411,35,4
29412,107,1
29412,14,2
29412,45,3
29412,55,4
29413,106,1
29413,43,2
29413,107,3
29413,64,4
29414,12,1
29414,106,2
29414,107,3
29414,103,4
29416,71,1
29416,49,2
29416,64,3
29416,50,4
29417,17,1
29417,34,2
29417,107,3
29417,72,4
29418,38,1
29418,63,2
29418,12,3
29418,107,4
29419,38,1
29419,75,2
29419,12,3
29419,107,4
29420,38,1
29420,32,2
29420,10,3
29420,107,4
29421,38,1
29421,74,2
29421,107,3
29421,83,4
29422,107,1
29422,61,2
29422,63,3
29422,17,4
29423,47,1
29423,101,2
29423,8,3
29423,43,4
29424,62,1
29424,81,2
29424,55,3
29424,21,4
29425,62,1
29425,12,2
29425,6,3
29425,21,4
29426,105,1
29426,55,2
29426,38,3
29426,107,4
29428,65,1
29428,97,2
29428,47,3
29428,92,4
29430,99,1
29430,3,2
29430,79,3
29430,91,4
29432,43,1
29432,69,2
29432,104,3
29432,1,4
29433,19,1
29433,9,2
29433,69,3
29433,63,4
29434,5,1
29434,104,2
29434,19,3
29434,3,4
29435,5,1
29435,69,2
29435,14,3
29435,60,4
29436,9,1
29436,5,2
29436,61,3
29436,92,4
29437,5,1
29437,92,2
29437,64,3
29437,69,4
29439,61,1
29439,69,2
29439,5,3
29439,9,4
29440,3,1
29440,11,2
29440,61,3
29440,5,4
29441,5,1
29441,15,2
29441,59,3
29441,60,4
29443,42,1
29443,91,2
29443,62,3
29443,107,4
29444,91,1
29444,38,2
29444,51,3
29444,107,4
29445,55,1
29445,107,2
29445,4,3
29445,28,4
29446,97,1
29446,75,2
29446,17,3
29446,65,4
29447,62,1
29447,42,2
29447,21,3
29447,107,4
29448,30,1
29448,23,2
29448,13,3
29448,63,4
2945,45,1
2945,75,2
2945,97,3
2945,104,4
29451,62,1
29451,107,2
29451,74,3
29451,23,4
29452,21,1
29452,43,2
29452,69,3
29452,107,4
29453,62,1
29453,21,2
29453,55,3
29453,107,4
29454,21,1
29454,55,2
29454,62,3
29454,8,4
29456,62,1
29456,21,2
29456,55,3
29456,107,4
29457,5,1
29457,92,2
29457,61,3
29457,104,4
29458,5,1
29458,69,2
29458,61,3
29458,66,4
29459,91,1
29459,104,2
29459,107,3
29459,73,4
2946,3,1
2946,49,2
2946,39,3
2946,9,4
29460,91,1
29460,44,2
29460,107,3
29460,61,4
29461,92,1
29461,5,2
29461,61,3
29461,69,4
29462,92,1
29462,61,2
29462,5,3
29462,69,4
29467,94,1
29467,7,2
29467,68,3
29467,61,4
29469,5,1
29469,25,2
29469,109,3
29469,40,4
2947,91,1
2947,109,2
2947,80,3
2947,6,4
29473,15,1
29473,95,2
29473,7,3
29473,2,4
2948,49,1
2948,48,2
2948,104,3
2948,0,4
29484,61,1
29484,5,2
29484,91,3
29484,92,4
2949,91,1
2949,44,2
2949,3,3
2949,9,4
29496,7,1
29496,95,2
29496,0,3
29496,20,4
29498,104,1
29498,61,2
29498,5,3
29498,98,4
29499,61,1
29499,5,2
29499,95,3
29499,3,4
295,36,1
295,91,2
295,105,3
295,73,4
2950,75,1
2950,97,2
2950,11,3
2950,35,4
2951,32,1
2951,35,2
2951,27,3
2951,96,4
29512,5,1
29512,61,2
29512,66,3
29512,104,4
2952,94,1
2952,40,2
2952,8,3
2952,11,4
29520,61,1
29520,94,2
29520,7,3
29520,95,4
29521,84,1
29521,8,2
29521,90,3
29521,11,4
29527,40,1
29527,104,2
29527,69,3
29527,90,4
2953,67,1
2953,15,2
2953,39,3
2953,0,4
29530,84,1
29530,91,2
29530,61,3
29530,47,4
29531,19,1
29531,71,2
29531,44,3
29531,97,4
29533,94,1
29533,90,2
29533,84,3
29533,47,4
29535,69,1
29535,19,2
29535,66,3
29535,107,4
29537,38,1
29537,12,2
29537,50,3
29537,107,4
29538,19,1
29538,69,2
29538,104,3
29538,66,4
2954,32,1
2954,70,2
2954,23,3
2954,13,4
29540,87,1
29540,17,2
29540,2,3
29540,95,4
29542,8,1
29542,94,2
29542,104,3
29542,69,4
29544,38,1
29544,63,2
29544,64,3
29544,29,4
29546,44,1
29546,61,2
29546,69,3
29546,95,4
29549,91,1
29549,18,2
29549,107,3
29549,77,4
2955,34,1
2955,50,2
2955,51,3
2955,14,4
29550,1,1
29550,8,2
29550,43,3
29550,104,4
29551,79,1
29551,104,2
29551,69,3
29551,95,4
29553,81,1
29553,21,2
29553,55,3
29553,107,4
29558,61,1
29558,36,2
29558,95,3
29558,5,4
2956,47,1
2956,8,2
2956,92,3
2956,97,4
29560,61,1
29560,5,2
29560,98,3
29560,36,4
29562,47,1
29562,45,2
29562,31,3
29562,88,4
29563,87,1
29563,65,2
29563,47,3
29563,84,4
29564,94,1
29564,61,2
29564,5,3
29564,66,4
29565,47,1
29565,5,2
29565,31,3
29565,88,4
29566,55,1
29566,107,2
29566,38,3
29566,64,4
29568,94,1
29568,102,2
29568,43,3
29568,72,4
29569,30,1
29569,57,2
29569,107,3
29569,63,4
2957,13,1
2957,77,2
2957,23,3
2957,51,4
29570,94,1
29570,73,2
29570,11,3
29570,17,4
29571,53,1
29571,64,2
29571,43,3
29571,48,4
29572,61,1
29572,47,2
29572,5,3
29572,88,4
29573,91,1
29573,23,2
29573,107,3
29573,63,4
29574,47,1
29574,61,2
29574,5,3
29574,88,4
29575,1,1
29575,72,2
29575,43,3
29575,64,4
29576,1,1
29576,8,2
29576,92,3
29576,43,4
29577,55,1
29577,8,2
29577,21,3
29577,81,4
29578,55,1
29578,8,2
29578,21,3
29578,107,4
29579,1,1
29579,8,2
29579,43,3
29579,107,4
2958,32,1
2958,70,2
2958,23,3
2958,37,4
29580,30,1
29580,83,2
29580,72,3
29580,107,4
29581,30,1
29581,37,2
29581,107,3
29581,10,4
29582,70,1
29582,78,2
29582,6,3
29582,107,4
29583,38,1
29583,107,2
29583,55,3
29583,105,4
29584,82,1
29584,55,2
29584,107,3
29584,105,4
29585,65,1
29585,8,2
29585,43,3
29585,103,4
29587,23,1
29587,57,2
29587,107,3
29587,105,4
29588,50,1
29588,74,2
29588,107,3
29588,35,4
29589,107,1
29589,77,2
29589,57,3
29589,10,4
2959,32,1
2959,51,2
2959,63,3
2959,10,4
29590,41,1
29590,88,2
29590,107,3
29590,10,4
29591,23,1
29591,107,2
29591,60,3
29591,31,4
29592,62,1
29592,21,2
29592,55,3
29592,43,4
29593,74,1
29593,62,2
29593,107,3
29593,55,4
29594,1,1
29594,56,2
29594,69,3
29594,107,4
296,52,1
296,73,2
296,85,3
296,61,4
2960,96,1
2960,6,2
2960,12,3
2960,35,4
29604,7,1
29604,95,2
29604,44,3
29604,17,4
2961,60,1
2961,109,2
2961,0,3
2961,10,4
29611,66,1
29611,7,2
29611,94,3
29611,95,4
29612,66,1
29612,7,2
29612,95,3
29612,72,4
29613,7,1
29613,95,2
29613,73,3
29613,66,4
29614,7,1
29614,95,2
29614,92,3
29614,66,4
29617,8,1
29617,84,2
29617,11,3
29617,17,4
29619,80,1
29619,98,2
29619,61,3
29619,40,4
29621,61,1
29621,84,2
29621,68,3
29621,91,4
29623,94,1
29623,5,2
29623,19,3
29623,69,4
29624,19,1
29624,104,2
29624,8,3
29624,5,4
29625,31,1
29625,5,2
29625,42,3
29625,69,4
29627,42,1
29627,69,2
29627,1,3
29627,43,4
2963,37,1
2963,83,2
2963,15,3
2963,100,4
29630,74,1
29630,50,2
29630,12,3
29630,107,4
29631,77,1
29631,50,2
29631,38,3
29631,74,4
29632,1,1
29632,69,2
29632,107,3
29632,21,4
29633,55,1
29633,23,2
29633,50,3
29633,62,4
2964,80,1
2964,96,2
2964,15,3
2964,72,4
29641,49,1
29641,48,2
29641,9,3
29641,75,4
29643,11,1
29643,107,2
29643,93,3
29643,91,4
29645,34,1
29645,74,2
29645,99,3
29645,58,4
29646,91,1
29646,42,2
29646,55,3
29646,62,4
29648,55,1
29648,21,2
29648,62,3
29648,107,4
29649,103,1
29649,43,2
29649,21,3
29649,107,4
29651,76,1
29651,79,2
29651,69,3
29651,99,4
29652,58,1
29652,99,2
29652,2,3
29652,12,4
29654,76,1
29654,69,2
29654,99,3
29654,79,4
29655,76,1
29655,79,2
29655,99,3
29655,97,4
29656,9,1
29656,44,2
29656,94,3
29656,99,4
29658,99,1
29658,19,2
29658,3,3
29658,104,4
29659,99,1
29659,87,2
29659,79,3
29659,71,4
2966,28,1
2966,79,2
2966,109,3
2966,11,4
29661,99,1
29661,19,2
29661,9,3
29661,52,4
29663,99,1
29663,71,2
29663,9,3
29663,11,4
29664,99,1
29664,11,2
29664,68,3
29664,3,4
29665,99,1
29665,9,2
29665,80,3
29665,104,4
2967,63,1
2967,46,2
2967,37,3
2967,23,4
2968,37,1
2968,28,2
2968,0,3
2968,109,4
2969,51,1
2969,0,2
2969,4,3
2969,23,4
297,36,1
297,73,2
297,52,3
297,19,4
2970,23,1
2970,0,2
2970,51,3
2970,100,4
2971,4,1
2971,100,2
2971,23,3
2971,27,4
2972,27,1
2972,13,2
2972,51,3
2972,10,4
2973,83,1
2973,72,2
2973,60,3
2973,15,4
2974,37,1
2974,27,2
2974,60,3
2974,51,4
2975,28,1
2975,29,2
2975,89,3
2975,109,4
2976,27,1
2976,60,2
2976,51,3
2976,23,4
2977,37,1
2977,27,2
2977,60,3
2977,100,4
2978,28,1
2978,4,2
2978,0,3
2978,109,4
2979,28,1
2979,97,2
2979,90,3
2979,0,4
2980,27,1
2980,51,2
2980,11,3
2980,97,4
2981,89,1
2981,0,2
2981,27,3
2981,88,4
2982,60,1
2982,23,2
2982,51,3
2982,27,4
2983,26,1
2983,83,2
2983,39,3
2983,100,4
2985,109,1
2985,52,2
2985,60,3
2985,0,4
2986,52,1
2986,15,2
2986,60,3
2986,23,4
2987,27,1
2987,100,2
2987,0,3
2987,10,4
2988,109,1
2988,88,2
2988,63,3
2988,51,4
2989,43,1
2989,69,2
2989,103,3
2989,79,4
299,52,1
299,73,2
299,26,3
299,10,4
2991,109,1
2991,100,2
2991,0,3
2991,29,4
2992,1,1
2992,109,2
2992,89,3
2992,8,4
2994,108,1
2994,64,2
2994,27,3
2994,92,4
2995,28,1
2995,29,2
2995,80,3
2995,109,4
2996,100,1
2996,28,2
2996,109,3
2996,4,4
2998,109,1
2998,0,2
2998,46,3
2998,100,4
2999,41,1
2999,13,2
2999,35,3
2999,50,4
300,73,1
300,93,2
300,36,3
300,52,4
3000,29,1
3000,70,2
3000,4,3
3000,28,4
3001,70,1
3001,80,2
3001,10,3
3001,0,4
3002,4,1
3002,70,2
3002,51,3
3002,0,4
3003,70,1
3003,100,2
3003,0,3
3003,35,4
3004,4,1
3004,70,2
3004,23,3
3004,28,4
3005,41,1
3005,109,2
3005,51,3
3005,28,4
3006,18,1
3006,109,2
3006,45,3
3006,13,4
3007,55,1
3007,27,2
3007,69,3
3007,104,4
300729,60,1
300729,71,2
300729,91,3
300729,44,4
300730,5,1
300730,11,2
300730,97,3
300730,104,4
300732,109,1
300732,61,2
300732,28,3
300732,11,4
300735,109,1
300735,60,2
300735,11,3
300735,92,4
300736,19,1
300736,9,2
300736,109,3
300736,40,4
300744,46,1
300744,109,2
300744,60,3
300744,11,4
300745,83,1
300745,26,2
300745,28,3
300745,109,4
300747,28,1
300747,97,2
300747,109,3
300747,11,4
3008,81,1
3008,59,2
3008,19,3
3008,12,4
3009,40,1
3009,81,2
3009,64,3
3009,103,4
301,53,1
301,73,2
301,26,3
301,14,4
3010,30,1
3010,4,2
3010,15,3
3010,13,4
3011,47,1
3011,69,2
3011,79,3
3011,104,4
3012,40,1
3012,76,2
3012,43,3
3012,92,4
3013,40,1
3013,103,2
3013,95,3
3013,69,4
3014,108,1
3014,68,2
3014,45,3
3014,78,4
3015,29,1
3015,15,2
3015,45,3
3015,28,4
3017,15,1
3017,0,2
3017,27,3
3017,96,4
3018,29,1
3018,28,2
3018,0,3
3018,109,4
3019,29,1
3019,28,2
3019,100,3
3019,4,4
302,82,1
302,85,2
302,73,3
302,39,4
3020,77,1
3020,15,2
3020,57,3
3020,0,4
302027,28,1
302027,9,2
302027,97,3
302027,17,4
302028,18,1
302028,9,2
302028,3,3
